,Jugadores,F. Nacim./Edad,Valor de mercado,Temporada,Valor de mercado (num),League,Team
57,Rodrigo Battaglia Pivote,12/07/1991 (31),"1,50 mill. €",2022/2023,1500000.0,laliga,rcd-mallorca
60,Manu Morlanes Mediocentro,12/01/1999 (24),"4,00 mill. €",2022/2023,4000000.0,laliga,rcd-mallorca
63,Iñigo Ruiz de Galarreta Mediocentro,06/08/1993 (29),"3,00 mill. €",2022/2023,3000000.0,laliga,rcd-mallorca
66,Iddrisu Baba Mediocentro,22/01/1996 (27),"3,00 mill. €",2022/2023,3000000.0,laliga,rcd-mallorca
69,Antonio Sánchez Mediocentro,22/04/1997 (26),"2,50 mill. €",2022/2023,2500000.0,laliga,rcd-mallorca
72,Clément Grenier Mediocentro,07/01/1991 (32),800 mil €,2022/2023,800000.0,laliga,rcd-mallorca
75,Miquel Llabrés Mediocentro,28/01/2000 (23),100 mil €,2022/2023,100000.0,laliga,rcd-mallorca
78,Luis Montiel Mediocentro,19/01/2004 (19),25 mil €,2022/2023,25000.0,laliga,rcd-mallorca
81,Rubén Quintanilla Mediocentro,03/04/2002 (21),25 mil €,2022/2023,25000.0,laliga,rcd-mallorca
84,Kang-in Lee Mediocentro ofensivo,19/02/2001 (22),"22,00 mill. €",2022/2023,22000000.0,laliga,rcd-mallorca
87,Dani Rodríguez Mediocentro ofensivo,06/06/1988 (35),"1,20 mill. €",2022/2023,1200000.0,laliga,rcd-mallorca
90,Lago Júnior Extremo izquierdo,31/12/1990 (32),900 mil €,2022/2023,900000.0,laliga,rcd-mallorca
93,Javi Llabrés Extremo izquierdo,11/09/2002 (20),300 mil €,2022/2023,300000.0,laliga,rcd-mallorca
96,Amath Ndiaye Extremo derecho,16/07/1996 (26),"2,00 mill. €",2022/2023,2000000.0,laliga,rcd-mallorca
99,Tòfol Montiel Extremo derecho,11/04/2000 (23),150 mil €,2022/2023,150000.0,laliga,rcd-mallorca
102,Vedat Muriqi Delantero centro,24/04/1994 (29),"15,00 mill. €",2022/2023,15000000.0,laliga,rcd-mallorca
105,Tino Kadewere Delantero centro,05/01/1996 (27),"4,00 mill. €",2022/2023,4000000.0,laliga,rcd-mallorca
108,Abdón Prats Delantero centro,07/12/1992 (30),"1,20 mill. €",2022/2023,1200000.0,laliga,rcd-mallorca
111,Ángel Rodríguez Delantero centro,26/04/1987 (36),"1,00 mill. €",2022/2023,1000000.0,laliga,rcd-mallorca
0,Stole Dimitrievski Portero,25/12/1993 (29),"4,00 mill. €",2022/2023,4000000.0,laliga,rayo-vallecano
3,Miguel Ángel Morro Portero,11/09/2000 (22),600 mil €,2022/2023,600000.0,laliga,rayo-vallecano
6,Diego López Portero,03/11/1981 (41),300 mil €,2022/2023,300000.0,laliga,rayo-vallecano
9,Alejandro Catena Defensa central,28/10/1994 (28),"8,00 mill. €",2022/2023,8000000.0,laliga,rayo-vallecano
12,Florian Lejeune Defensa central,20/05/1991 (32),"4,00 mill. €",2022/2023,4000000.0,laliga,rayo-vallecano
15,Abdul Mumin Defensa central,06/06/1998 (25),"1,50 mill. €",2022/2023,1500000.0,laliga,rayo-vallecano
18,Esteban Saveljich Defensa central,20/05/1991 (32),500 mil €,2022/2023,500000.0,laliga,rayo-vallecano
21,Fran García Lateral izquierdo,14/08/1999 (23),"12,00 mill. €",2022/2023,12000000.0,laliga,rayo-vallecano
24,Pep Chavarría Lateral izquierdo,10/04/1998 (25),"1,50 mill. €",2022/2023,1500000.0,laliga,rayo-vallecano
27,Iván Balliu Lateral derecho,01/01/1992 (31),"4,00 mill. €",2022/2023,4000000.0,laliga,rayo-vallecano
30,Mario Hernández Lateral derecho,25/01/1999 (24),600 mil €,2022/2023,600000.0,laliga,rayo-vallecano
33,Mario Suárez Pivote,24/02/1987 (36),300 mil €,2022/2023,300000.0,laliga,rayo-vallecano
36,Santi Comesaña Mediocentro,05/10/1996 (26),"7,50 mill. €",2022/2023,7500000.0,laliga,rayo-vallecano
39,Óscar Valentín Mediocentro,20/08/1994 (28),"5,00 mill. €",2022/2023,5000000.0,laliga,rayo-vallecano
42,Unai López Mediocentro,30/10/1995 (27),"3,50 mill. €",2022/2023,3500000.0,laliga,rayo-vallecano
45,Pathé Ciss Mediocentro,16/03/1994 (29),"3,00 mill. €",2022/2023,3000000.0,laliga,rayo-vallecano
48,Diego Méndez Mediocentro,29/08/2003 (19),-,2022/2023,0.0,laliga,rayo-vallecano
51,Óscar Trejo Mediocentro ofensivo,26/04/1988 (35),"3,00 mill. €",2022/2023,3000000.0,laliga,rayo-vallecano
54,Randy Nteka Mediocentro ofensivo,06/12/1997 (25),"1,80 mill. €",2022/2023,1800000.0,laliga,rayo-vallecano
57,José Pozo Mediocentro ofensivo,15/03/1996 (27),"1,00 mill. €",2022/2023,1000000.0,laliga,rayo-vallecano
60,Pablo Muñoz Mediocentro ofensivo,04/09/2003 (19),-,2022/2023,0.0,laliga,rayo-vallecano
63,Álvaro García Extremo izquierdo,27/10/1992 (30),"6,00 mill. €",2022/2023,6000000.0,laliga,rayo-vallecano
66,Bebé Extremo izquierdo,12/07/1990 (32),800 mil €,2022/2023,800000.0,laliga,rayo-vallecano
69,Isi Palazón Extremo derecho,27/12/1994 (28),"12,00 mill. €",2022/2023,12000000.0,laliga,rayo-vallecano
72,Salvi Sánchez Extremo derecho,30/03/1991 (32),"1,50 mill. €",2022/2023,1500000.0,laliga,rayo-vallecano
75,Andrés Martín Extremo derecho,11/07/1999 (23),"1,00 mill. €",2022/2023,1000000.0,laliga,rayo-vallecano
78,Sergio Camello Delantero centro,10/02/2001 (22),"10,00 mill. €",2022/2023,10000000.0,laliga,rayo-vallecano
81,Raúl de Tomás Delantero centro,17/10/1994 (28),"8,00 mill. €",2022/2023,8000000.0,laliga,rayo-vallecano
84,Radamel Falcao Delantero centro,10/02/1986 (37),"2,00 mill. €",2022/2023,2000000.0,laliga,rayo-vallecano
0,Jordi Masip Portero,03/01/1989 (34),"1,00 mill. €",2022/2023,1000000.0,laliga,real-valladolid
3,Sergio Asenjo Portero,28/06/1989 (34),"1,00 mill. €",2022/2023,1000000.0,laliga,real-valladolid
6,Álvaro Aceves Portero,26/07/2003 (19),200 mil €,2022/2023,200000.0,laliga,real-valladolid
9,Javi Sánchez Defensa central,14/03/1997 (26),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
12,Joaquín Fernández Defensa central,31/05/1996 (27),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
15,Jawad El Yamiq Defensa central,29/02/1992 (31),"2,00 mill. €",2022/2023,2000000.0,laliga,real-valladolid
18,Zouhair Feddal Defensa central,23/12/1989 (33),"1,30 mill. €",2022/2023,1300000.0,laliga,real-valladolid
21,Víctor Rofino Defensa central,28/07/2002 (20),100 mil €,2022/2023,100000.0,laliga,real-valladolid
24,David Torres Defensa central,05/03/2003 (20),50 mil €,2022/2023,50000.0,laliga,real-valladolid
27,Lucas Olaza Lateral izquierdo,21/07/1994 (28),"2,50 mill. €",2022/2023,2500000.0,laliga,real-valladolid
30,Sergio Escudero Lateral izquierdo,02/09/1989 (33),"1,50 mill. €",2022/2023,1500000.0,laliga,real-valladolid
33,Diego Moreno Lateral izquierdo,18/01/2002 (21),100 mil €,2022/2023,100000.0,laliga,real-valladolid
36,Iván Fresneda Lateral derecho,28/09/2004 (18),"15,00 mill. €",2022/2023,15000000.0,laliga,real-valladolid
39,Luis Pérez Lateral derecho,04/02/1995 (28),"1,50 mill. €",2022/2023,1500000.0,laliga,real-valladolid
42,Lucas Rosa Lateral derecho,03/04/2000 (23),"1,00 mill. €",2022/2023,1000000.0,laliga,real-valladolid
45,Martin Hongla Pivote,16/03/1998 (25),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
48,Mickaël Malsa Pivote,12/10/1995 (27),"1,50 mill. €",2022/2023,1500000.0,laliga,real-valladolid
51,Monchu Mediocentro,13/09/1999 (23),"5,00 mill. €",2022/2023,5000000.0,laliga,real-valladolid
54,Kike Pérez Mediocentro,14/02/1997 (26),"4,50 mill. €",2022/2023,4500000.0,laliga,real-valladolid
57,Álvaro Aguado Mediocentro,01/05/1996 (27),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
60,Roque Mesa Mediocentro,07/06/1989 (34),"2,50 mill. €",2022/2023,2500000.0,laliga,real-valladolid
63,Anuar Mediocentro,15/01/1995 (28),900 mil €,2022/2023,900000.0,laliga,real-valladolid
66,Mario Maroto Mediocentro,28/11/2003 (19),150 mil €,2022/2023,150000.0,laliga,real-valladolid
69,Alberto Quintana Mediocentro,05/10/2001 (21),100 mil €,2022/2023,100000.0,laliga,real-valladolid
72,Selim Amallah Mediocentro ofensivo,15/11/1996 (26),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
75,Darwin Machís Extremo izquierdo,07/02/1993 (30),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
78,Toni Villa Extremo izquierdo,07/01/1995 (28),"2,50 mill. €",2022/2023,2500000.0,laliga,real-valladolid
81,Kenedy Extremo izquierdo,08/02/1996 (27),"1,50 mill. €",2022/2023,1500000.0,laliga,real-valladolid
84,Tunde Akinsola Extremo izquierdo,10/03/2003 (20),50 mil €,2022/2023,50000.0,laliga,real-valladolid
87,Gonzalo Plata Extremo derecho,01/11/2000 (22),"5,00 mill. €",2022/2023,5000000.0,laliga,real-valladolid
90,Óscar Plano Extremo derecho,11/02/1991 (32),"3,00 mill. €",2022/2023,3000000.0,laliga,real-valladolid
93,Iván Sánchez Extremo derecho,23/09/1992 (30),800 mil €,2022/2023,800000.0,laliga,real-valladolid
96,Manu Pozo Extremo derecho,12/12/2001 (21),300 mil €,2022/2023,300000.0,laliga,real-valladolid
99,Cyle Larin Delantero centro,17/04/1995 (28),"8,00 mill. €",2022/2023,8000000.0,laliga,real-valladolid
102,Shon Weissman Delantero centro,14/02/1996 (27),"4,00 mill. €",2022/2023,4000000.0,laliga,real-valladolid
105,Sergi Guardiola Delantero centro,29/05/1991 (32),"2,00 mill. €",2022/2023,2000000.0,laliga,real-valladolid
108,Sergio León Delantero centro,06/01/1989 (34),"2,00 mill. €",2022/2023,2000000.0,laliga,real-valladolid
111,Juanjo Narváez Delantero centro,12/02/1995 (28),800 mil €,2022/2023,800000.0,laliga,real-valladolid
114,Sekou Gassama Delantero centro,06/05/1995 (28),300 mil €,2022/2023,300000.0,laliga,real-valladolid
117,Iván Cédric Delantero centro,22/12/2001 (21),300 mil €,2022/2023,300000.0,laliga,real-valladolid
120,Roberto Arroyo Delantero centro,25/08/2003 (19),300 mil €,2022/2023,300000.0,laliga,real-valladolid
0,Edgar Badia Portero,12/02/1992 (31),"3,00 mill. €",2022/2023,3000000.0,laliga,fc-elche
3,Axel Werner Portero,28/02/1996 (27),800 mil €,2022/2023,800000.0,laliga,fc-elche
6,Juanpe Navarro Portero,21/08/1998 (24),-,2022/2023,0.0,laliga,fc-elche
9,Jesús López Portero,01/08/2002 (20),-,2022/2023,0.0,laliga,fc-elche
12,Luismi Quirant Portero,28/10/2004 (18),-,2022/2023,0.0,laliga,fc-elche
15,Lisandro Magallán Defensa central,27/09/1993 (29),"1,80 mill. €",2022/2023,1800000.0,laliga,fc-elche
18,Enzo Roco Defensa central,16/08/1992 (30),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-elche
21,Diego González Defensa central,28/01/1995 (28),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-elche
24,Pedro Bigas Defensa central,15/05/1990 (33),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-elche
27,John Donald Defensa central,25/09/2000 (22),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-elche
30,Federico Fernández Defensa central,21/02/1989 (34),700 mil €,2022/2023,700000.0,laliga,fc-elche
33,Gonzalo Verdú Defensa central,21/10/1988 (34),700 mil €,2022/2023,700000.0,laliga,fc-elche
36,Javi Pamies Defensa central,17/03/2003 (20),-,2022/2023,0.0,laliga,fc-elche
39,Manuel Cocca Defensa central,08/11/2002 (20),-,2022/2023,0.0,laliga,fc-elche
42,Johan Mojica Lateral izquierdo,21/08/1992 (30),"3,00 mill. €",2022/2023,3000000.0,laliga,fc-elche
45,Lautaro Blanco Lateral izquierdo,19/02/1999 (24),"2,80 mill. €",2022/2023,2800000.0,laliga,fc-elche
48,Carlos Clerc Lateral izquierdo,21/02/1992 (31),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-elche
51,José Ángel Carmona Lateral derecho,29/01/2002 (21),"4,00 mill. €",2022/2023,4000000.0,laliga,fc-elche
54,Pol Lirola Lateral derecho,13/08/1997 (25),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-elche
57,Helibelton Palacios Lateral derecho,11/06/1993 (30),"1,20 mill. €",2022/2023,1200000.0,laliga,fc-elche
60,Carles Marco Lateral derecho,05/04/2000 (23),-,2022/2023,0.0,laliga,fc-elche
63,Gerard Gumbau Pivote,18/12/1994 (28),"3,50 mill. €",2022/2023,3500000.0,laliga,fc-elche
66,Omar Mascarell Pivote,02/02/1993 (30),"3,00 mill. €",2022/2023,3000000.0,laliga,fc-elche
69,Raúl Guti Mediocentro,30/12/1996 (26),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-elche
72,Domingos Quina Mediocentro,18/11/1999 (23),"1,80 mill. €",2022/2023,1800000.0,laliga,fc-elche
75,Pape Cheikh Mediocentro,08/08/1997 (25),900 mil €,2022/2023,900000.0,laliga,fc-elche
78,Branislav Knezevic Mediocentro,21/07/2002 (20),-,2022/2023,0.0,laliga,fc-elche
81,Alejandro Alfaro Mediocentro,15/06/2002 (21),-,2022/2023,0.0,laliga,fc-elche
84,Rodrigo Mendoza Mediocentro,15/03/2005 (18),-,2022/2023,0.0,laliga,fc-elche
87,Nicolás Fernández Mercau Mediocentro ofensivo,11/01/2000 (23),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-elche
90,Randy Nteka Mediocentro ofensivo,06/12/1997 (25),"1,80 mill. €",2022/2023,1800000.0,laliga,fc-elche
93,Javier Pastore Mediocentro ofensivo,20/06/1989 (34),500 mil €,2022/2023,500000.0,laliga,fc-elche
96,Pere Milla Extremo izquierdo,23/09/1992 (30),"3,00 mill. €",2022/2023,3000000.0,laliga,fc-elche
99,Tete Morente Extremo izquierdo,04/12/1996 (26),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-elche
102,Fidel Extremo izquierdo,27/10/1989 (33),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-elche
105,Álex Collado Extremo derecho,22/04/1999 (24),"3,00 mill. €",2022/2023,3000000.0,laliga,fc-elche
108,Josan Extremo derecho,03/12/1989 (33),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-elche
111,Lucas Boyé Delantero centro,28/02/1996 (27),"10,00 mill. €",2022/2023,10000000.0,laliga,fc-elche
114,Ezequiel Ponce Delantero centro,29/03/1997 (26),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-elche
117,Roger Martí Delantero centro,03/01/1991 (32),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-elche
0,Conan Ledesma Portero,13/02/1993 (30),"8,00 mill. €",2022/2023,8000000.0,laliga,fc-cadiz
3,David Gil Portero,11/01/1994 (29),700 mil €,2022/2023,700000.0,laliga,fc-cadiz
6,Victor Aznar Portero,17/10/2002 (20),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
9,Nando Almodóvar Portero,03/11/2003 (19),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
12,Fali Defensa central,12/08/1993 (29),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-cadiz
15,Víctor Chust Defensa central,05/03/2000 (23),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-cadiz
18,Jorge Meré Defensa central,17/04/1997 (26),"1,20 mill. €",2022/2023,1200000.0,laliga,fc-cadiz
21,Luis Hernández Defensa central,14/04/1989 (34),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-cadiz
24,Momo Mbaye Defensa central,28/06/1998 (25),700 mil €,2022/2023,700000.0,laliga,fc-cadiz
27,Juan Cala Defensa central,26/11/1989 (33),600 mil €,2022/2023,600000.0,laliga,fc-cadiz
30,Carlos García Defensa central,07/07/2000 (22),200 mil €,2022/2023,200000.0,laliga,fc-cadiz
33,Lautaro Spatz Defensa central,19/10/2001 (21),150 mil €,2022/2023,150000.0,laliga,fc-cadiz
36,Alfonso Espino Lateral izquierdo,05/01/1992 (31),"3,50 mill. €",2022/2023,3500000.0,laliga,fc-cadiz
39,Santiago Arzamendia Lateral izquierdo,05/05/1998 (25),"1,20 mill. €",2022/2023,1200000.0,laliga,fc-cadiz
42,Joseba Zaldua Lateral derecho,24/06/1992 (31),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-cadiz
45,Iza Carcelén Lateral derecho,23/04/1993 (30),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-cadiz
48,Raúl Parra Lateral derecho,26/11/1999 (23),300 mil €,2022/2023,300000.0,laliga,fc-cadiz
51,Kikín Lateral derecho,20/01/2003 (20),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
54,Antonio Blanco Pivote,23/07/2000 (22),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-cadiz
57,Tomás Alarcón Pivote,19/01/1999 (24),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-cadiz
60,José Mari Pivote,06/12/1987 (35),400 mil €,2022/2023,400000.0,laliga,fc-cadiz
63,Jon Ander Garrido Pivote,09/10/1989 (33),300 mil €,2022/2023,300000.0,laliga,fc-cadiz
66,Álex Fernández Mediocentro,15/10/1992 (30),"4,00 mill. €",2022/2023,4000000.0,laliga,fc-cadiz
69,Rubén Alcaraz Mediocentro,01/05/1991 (32),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
72,Gonzalo Escalante Mediocentro,27/03/1993 (30),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
75,Fede San Emeterio Mediocentro,16/03/1997 (26),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
78,Youba Diarra Mediocentro,24/03/1998 (25),900 mil €,2022/2023,900000.0,laliga,fc-cadiz
81,Álvaro Bastida Mediocentro,12/05/2004 (19),600 mil €,2022/2023,600000.0,laliga,fc-cadiz
84,Curro Muñoz Mediocentro,07/01/2003 (20),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
87,Moussa Diakité Mediocentro,04/11/2003 (19),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
90,Brian Ocampo Extremo izquierdo,25/06/1999 (24),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
93,Awer Mabil Extremo izquierdo,15/09/1995 (27),"1,20 mill. €",2022/2023,1200000.0,laliga,fc-cadiz
96,Alberto Perea Extremo izquierdo,19/12/1990 (32),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-cadiz
99,José Antonio de la Rosa Extremo izquierdo,28/07/2004 (18),300 mil €,2022/2023,300000.0,laliga,fc-cadiz
102,Théo Bongonda Extremo derecho,20/11/1995 (27),"4,00 mill. €",2022/2023,4000000.0,laliga,fc-cadiz
105,Iván Alejo Extremo derecho,10/02/1995 (28),"1,20 mill. €",2022/2023,1200000.0,laliga,fc-cadiz
108,Mamady Diarra Extremo derecho,26/06/2000 (23),300 mil €,2022/2023,300000.0,laliga,fc-cadiz
111,Choco Lozano Delantero centro,25/04/1993 (30),"2,50 mill. €",2022/2023,2500000.0,laliga,fc-cadiz
114,Rubén Sobrino Delantero centro,01/06/1992 (31),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
117,Roger Martí Delantero centro,03/01/1991 (32),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
120,Sergi Guardiola Delantero centro,29/05/1991 (32),"2,00 mill. €",2022/2023,2000000.0,laliga,fc-cadiz
123,Chris Ramos Delantero centro,18/01/1997 (26),"1,50 mill. €",2022/2023,1500000.0,laliga,fc-cadiz
126,Álvaro Negredo Delantero centro,20/08/1985 (37),"1,00 mill. €",2022/2023,1000000.0,laliga,fc-cadiz
129,Lucas Pérez Delantero centro,10/09/1988 (34),800 mil €,2022/2023,800000.0,laliga,fc-cadiz
132,Álvaro Giménez Delantero centro,19/05/1991 (32),600 mil €,2022/2023,600000.0,laliga,fc-cadiz
135,Francisco Mwepu Delantero centro,29/02/2000 (23),150 mil €,2022/2023,150000.0,laliga,fc-cadiz
138,Etta Eyong Delantero centro,14/10/2003 (19),50 mil €,2022/2023,50000.0,laliga,fc-cadiz
0,Thibaut Courtois Portero,11/05/1992 (32),"28,00 mill. €",2023/2024,28000000.0,laliga,real-madrid
3,Andriy Lunin Portero,11/02/1999 (25),"25,00 mill. €",2023/2024,25000000.0,laliga,real-madrid
6,Kepa Arrizabalaga Portero,03/10/1994 (29),"12,00 mill. €",2023/2024,12000000.0,laliga,real-madrid
9,Lucas Cañizares Portero,10/05/2002 (22),400 mil €,2023/2024,400000.0,laliga,real-madrid
12,Mario de Luis Portero,06/05/2002 (22),400 mil €,2023/2024,400000.0,laliga,real-madrid
15,Diego Piñeiro Portero,13/02/2004 (20),50 mil €,2023/2024,50000.0,laliga,real-madrid
18,Fran González Portero,24/06/2005 (19),-,2023/2024,0.0,laliga,real-madrid
21,Éder Militão Defensa central,18/01/1998 (26),"60,00 mill. €",2023/2024,60000000.0,laliga,real-madrid
24,Antonio Rüdiger Defensa central,03/03/1993 (31),"25,00 mill. €",2023/2024,25000000.0,laliga,real-madrid
27,David Alaba Defensa central,24/06/1992 (32),"20,00 mill. €",2023/2024,20000000.0,laliga,real-madrid
30,Nacho Fernández Defensa central,18/01/1990 (34),"3,00 mill. €",2023/2024,3000000.0,laliga,real-madrid
33,Álvaro Carrillo Defensa central,06/04/2002 (22),300 mil €,2023/2024,300000.0,laliga,real-madrid
36,Edgar Pujol Defensa central,07/08/2004 (19),250 mil €,2023/2024,250000.0,laliga,real-madrid
39,Jacobo Ramón Defensa central,06/01/2005 (19),100 mil €,2023/2024,100000.0,laliga,real-madrid
42,Ferland Mendy Lateral izquierdo,08/06/1995 (29),"22,00 mill. €",2023/2024,22000000.0,laliga,real-madrid
45,Fran García Lateral izquierdo,14/08/1999 (24),"15,00 mill. €",2023/2024,15000000.0,laliga,real-madrid
48,Daniel Carvajal Lateral derecho,11/01/1992 (32),"12,00 mill. €",2023/2024,12000000.0,laliga,real-madrid
51,Lucas Vázquez Lateral derecho,01/07/1991 (32),"4,00 mill. €",2023/2024,4000000.0,laliga,real-madrid
54,Vinícius Tobias Lateral derecho,23/02/2004 (20),"3,00 mill. €",2023/2024,3000000.0,laliga,real-madrid
57,Álvaro Odriozola Lateral derecho,14/12/1995 (28),"2,50 mill. €",2023/2024,2500000.0,laliga,real-madrid
60,Aurélien Tchouaméni Pivote,27/01/2000 (24),"100,00 mill. €",2023/2024,100000000.0,laliga,real-madrid
63,Mario Martín Pivote,05/03/2004 (20),300 mil €,2023/2024,300000.0,laliga,real-madrid
66,Federico Valverde Mediocentro,22/07/1998 (25),"120,00 mill. €",2023/2024,120000000.0,laliga,real-madrid
69,Eduardo Camavinga Mediocentro,10/11/2002 (21),"100,00 mill. €",2023/2024,100000000.0,laliga,real-madrid
72,Toni Kroos Mediocentro,04/01/1990 (34),"10,00 mill. €",2023/2024,10000000.0,laliga,real-madrid
75,Luka Modric Mediocentro,09/09/1985 (38),"6,00 mill. €",2023/2024,6000000.0,laliga,real-madrid
78,Dani Ceballos Mediocentro,07/08/1996 (27),"6,00 mill. €",2023/2024,6000000.0,laliga,real-madrid
81,Théo Zidane Mediocentro,18/05/2002 (22),300 mil €,2023/2024,300000.0,laliga,real-madrid
84,Jude Bellingham Mediocentro ofensivo,29/06/2003 (21),"180,00 mill. €",2023/2024,180000000.0,laliga,real-madrid
87,Brahim Díaz Mediocentro ofensivo,03/08/1999 (24),"40,00 mill. €",2023/2024,40000000.0,laliga,real-madrid
90,Nico Paz Mediocentro ofensivo,08/09/2004 (19),"10,00 mill. €",2023/2024,10000000.0,laliga,real-madrid
